jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,quemNegouEnvido,quemGanhouEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemGanhouFlor,quemTruco,quemRetruco,quemValeQuatro,quemNegouTruco,quemGanhouTruco,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo
2,24,8,7,24,16,7,0,46,0,1,1,1,1,0,0,3,0,2,0,0,0,0,2,0,0,1,1,4,2,4
2,4,2,1,10,12,10,1,10,1,2,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,3,2,4
2,52,16,3,16,3,3,24,46,2,1,2,1,0,0,0,23,0,2,0,0,0,0,2,1,0,2,1,1,1,4
2,16,7,3,3,24,7,1,46,1,2,1,1,0,0,0,6,0,2,0,0,0,0,2,1,0,2,1,2,3,1
2,6,4,3,10,16,10,1,10,1,2,2,2,0,0,0,33,0,1,0,0,0,0,2,1,0,2,2,1,3,3
2,6,3,2,10,12,10,1,10,1,2,2,2,0,0,0,6,0,1,0,0,0,0,2,1,0,0,2,2,1,2
2,42,40,16,16,6,40,52,42,16,1,2,1,0,0,0,29,0,0,2,0,0,0,2,0,0,1,1,1,2,2
2,24,24,3,24,6,3,8,24,12,1,2,1,1,0,0,29,2,1,0,0,0,0,1,2,0,0,1,3,2,2
2,24,12,7,7,1,12,50,24,2,1,2,1,0,0,0,3,0,2,0,0,0,0,2,0,0,1,1,3,2,1
2,52,24,7,7,2,46,1,46,1,1,1,1,0,0,0,23,0,0,0,0,0,0,1,0,0,2,1,1,2,2
2,40,24,8,24,16,8,24,40,1,1,2,1,2,0,1,30,0,1,0,0,0,0,1,0,0,0,1,2,2,4
2,24,6,2,2,7,24,16,6,4,2,1,1,0,0,0,5,0,0,0,0,0,0,1,2,0,0,1,4,1,3
2,3,2,1,1,7,2,3,15,0,2,2,2,2,0,1,29,0,1,0,0,0,0,0,0,0,0,2,3,4,4
2,24,7,1,7,6,24,40,1,50,1,2,2,0,0,0,4,0,0,0,0,0,0,1,2,0,0,2,2,3,4
2,12,7,2,12,7,7,24,2,4,1,2,2,2,0,0,5,1,2,0,0,0,0,1,0,0,0,2,4,1,2
2,42,8,7,7,12,42,16,8,1,2,1,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0,1,1,4,3
2,24,8,3,24,12,3,2,46,0,1,1,1,0,0,2,6,0,2,0,0,0,0,2,0,0,0,1,1,4,3
2,16,3,2,2,42,16,16,15,0,2,0,2,0,0,0,31,0,0,0,0,0,0,2,1,0,0,2,4,3,3
2,42,12,8,8,3,42,3,46,0,1,1,1,2,0,0,27,1,2,0,0,0,0,2,0,0,0,1,1,2,1
2,16,2,1,1,2,16,7,2,16,2,1,2,0,0,0,27,0,0,2,0,0,0,2,1,2,0,2,4,4,3
2,7,6,3,3,1,7,8,15,1,1,2,2,2,0,0,20,0,2,0,0,0,0,1,2,0,1,2,4,4,3
2,50,12,6,50,24,12,40,6,3,1,2,1,0,0,0,1,0,0,0,0,0,0,2,1,2,0,1,3,4,2
2,40,3,2,46,12,46,1,46,1,1,1,1,2,1,0,32,2,1,0,0,0,0,1,0,0,2,1,2,1,2
2,42,40,3,46,1,46,1,46,1,1,1,1,2,1,0,33,0,1,0,0,0,0,0,0,0,0,1,1,2,1
2,4,4,2,46,2,46,1,46,1,1,1,1,0,0,0,32,0,0,0,0,0,0,1,0,0,2,1,4,3,4
2,8,8,2,2,24,10,16,10,0,2,2,2,2,0,0,25,0,2,0,0,0,0,2,0,0,0,2,2,4,2
2,16,16,16,16,12,46,1,46,1,1,1,1,2,0,0,2,1,2,0,0,0,0,1,0,0,2,1,4,1,3
2,24,6,3,24,8,46,1,46,1,1,1,1,0,0,0,29,0,0,0,0,0,0,1,0,0,2,1,3,4,3
2,42,24,16,24,16,46,1,46,1,1,1,1,0,0,2,25,1,2,0,0,0,0,2,1,0,2,1,1,4,4
2,12,8,1,15,1,15,1,15,1,2,2,2,0,0,2,21,1,2,0,0,0,0,2,0,0,1,2,4,4,3
2,42,16,6,10,52,10,1,10,1,2,2,2,0,0,0,29,0,0,2,0,0,0,0,0,0,0,2,1,1,3
2,24,3,2,2,40,24,16,3,6,2,1,2,0,0,2,28,0,1,0,0,0,0,2,1,0,0,2,3,2,3
2,52,8,1,1,24,8,7,52,6,2,1,1,2,0,0,4,1,2,0,0,0,0,2,1,0,0,1,1,4,3
2,52,16,8,52,50,16,1,46,1,1,1,1,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,1,4,2
2,6,4,1,1,12,10,8,10,0,2,2,2,0,2,0,7,1,2,0,0,0,0,2,0,0,0,2,1,4,3
2,7,7,1,15,1,15,1,15,1,2,2,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1,2,3,1,2
2,16,12,7,7,52,12,8,46,1,2,1,1,2,0,0,21,1,2,0,0,0,0,2,1,0,2,1,1,2,2
2,7,4,3,15,1,15,1,15,1,2,2,2,0,0,0,26,0,0,0,0,0,0,2,0,0,1,2,1,4,1
2,40,8,7,7,52,40,24,8,8,2,1,0,0,0,0,7,0,0,2,0,0,0,2,1,2,0,2,2,4,1
2,42,24,24,46,24,46,1,46,1,1,1,1,0,1,0,30,2,1,0,0,0,0,1,0,0,2,1,1,1,2
2,24,16,1,16,12,24,1,46,1,1,1,1,0,0,0,4,0,0,0,0,0,0,2,1,0,0,1,3,4,1
2,8,8,1,8,24,15,1,15,1,2,2,2,0,0,0,4,0,0,2,0,0,0,2,0,0,1,2,4,1,2
2,24,8,4,4,42,24,16,8,6,2,1,1,0,2,0,27,0,2,0,0,0,0,1,2,1,0,1,2,4,4
2,42,7,6,46,1,46,1,46,1,1,1,1,0,2,0,7,1,2,0,0,0,0,0,0,0,0,1,1,2,4
2,42,40,12,46,1,46,1,46,1,1,1,1,0,0,2,28,0,2,0,0,0,0,0,0,0,0,1,1,2,2
2,6,3,2,46,1,46,1,46,1,1,1,1,0,0,2,6,1,2,0,0,0,0,0,0,0,0,1,2,4,1
2,24,16,3,16,7,3,12,46,2,1,2,1,2,0,0,29,0,1,0,0,0,0,1,0,0,2,1,3,4,3
2,12,8,7,7,24,8,6,12,1,2,1,1,0,2,0,1,1,2,0,0,0,0,2,0,0,0,1,2,3,4
2,50,24,7,24,16,7,16,50,3,1,2,1,0,0,2,3,1,2,0,0,0,0,2,1,0,0,1,3,1,2
2,52,7,2,7,3,2,1,46,1,1,1,1,2,0,0,26,0,1,0,0,0,0,2,0,0,0,1,1,2,1
2,50,7,2,2,24,7,3,46,1,2,1,1,0,0,0,5,0,0,0,0,0,0,2,1,0,2,1,3,1,4
2,12,7,6,46,1,46,1,46,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2
2,40,8,8,8,6,46,1,46,1,1,1,1,2,0,0,27,0,1,0,0,0,0,2,1,0,2,1,2,3,2
2,7,6,3,3,8,6,3,15,1,2,1,2,2,0,0,6,1,2,0,0,0,0,1,2,0,1,2,2,3,4
2,16,6,3,3,8,6,1,16,1,2,1,1,0,0,1,28,2,1,0,0,0,0,1,0,0,0,1,3,1,3
2,50,16,1,16,4,50,52,10,24,1,2,2,2,0,0,4,1,2,0,0,0,0,1,2,1,0,2,3,2,1
2,12,6,3,3,24,15,1,15,1,2,2,2,2,0,0,6,1,2,0,0,0,0,2,0,0,1,2,4,2,1
2,24,8,2,8,7,46,1,46,1,1,1,1,0,0,0,28,0,0,0,0,0,0,1,0,0,2,1,2,4,2
2,3,3,2,10,6,10,1,10,1,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,3,4
2,8,7,6,8,6,7,16,6,1,1,2,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,4,1,1
2,7,3,2,2,7,7,2,3,3,2,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,4,4,2
2,16,16,16,16,1,16,6,46,0,1,1,1,1,0,0,2,2,1,0,0,0,0,2,0,0,0,1,1,4,3
2,40,16,2,40,7,2,16,16,24,1,2,2,0,2,0,34,0,0,1,0,0,0,2,0,0,0,2,2,2,2
2,24,16,2,2,1,16,4,46,0,1,1,1,1,0,0,30,2,1,0,0,0,0,0,0,0,0,1,1,1,1
2,16,12,4,4,7,12,7,16,8,2,1,1,2,0,0,28,0,1,0,0,0,0,0,0,0,0,1,2,4,4
2,16,8,7,7,3,8,52,16,6,1,2,1,2,0,1,2,0,2,0,0,0,0,1,0,0,0,1,1,4,2
2,7,6,6,6,3,6,1,15,1,1,2,2,0,2,0,0,0,2,0,0,0,0,2,0,0,1,2,1,4,2
2,50,12,1,50,4,1,7,12,24,1,2,2,0,0,0,25,0,0,0,0,0,0,1,0,0,0,2,3,4,4
2,16,7,3,7,4,3,6,16,24,1,2,2,1,0,0,22,0,2,0,0,0,0,0,0,0,0,2,2,2,4
2,24,6,3,3,1,6,12,24,24,1,2,0,2,0,0,29,0,2,0,0,0,0,0,0,0,0,1,2,4,2
2,24,24,8,24,12,8,16,24,16,1,2,1,1,0,0,23,2,1,0,0,0,0,2,0,0,0,1,1,4,4
2,16,16,12,16,6,12,16,16,42,1,2,2,2,0,0,2,1,2,0,0,0,0,2,0,0,0,2,3,2,4
2,24,8,3,3,1,46,1,46,1,1,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,2,1,2,4,1
2,42,16,16,16,1,42,40,46,0,1,1,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0,1,1,4,3
2,24,12,4,24,6,4,7,12,8,1,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,4
2,42,8,7,46,1,46,1,46,1,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,4,2
2,8,7,3,3,8,8,7,7,3,2,1,1,2,0,0,6,1,2,0,0,0,0,0,0,0,0,1,1,2,3
2,50,24,24,46,16,46,1,46,1,1,1,1,1,0,0,24,2,1,0,0,0,0,1,0,0,2,1,3,3,1
2,8,6,1,1,16,6,3,8,50,2,1,2,0,0,0,4,0,0,0,0,0,0,2,0,0,0,2,2,1,4
2,52,24,16,24,16,16,1,46,1,1,1,1,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,4,2
2,16,16,3,3,16,16,8,16,42,2,1,2,1,0,0,28,0,1,0,0,0,0,1,2,0,0,2,2,1,1
2,8,7,1,7,6,1,12,46,1,1,2,1,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,3,2,1
2,24,8,3,8,7,3,16,46,3,1,2,1,0,0,0,6,0,0,0,0,0,0,1,0,0,2,1,1,3,2
2,42,24,24,24,1,46,1,46,1,1,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,1,3,2
2,16,6,2,16,7,2,3,46,1,1,2,1,2,0,0,5,1,2,0,0,0,0,1,0,0,2,1,2,1,4
2,42,16,16,46,7,46,1,46,1,1,1,1,2,0,1,29,2,1,0,0,0,0,1,0,0,2,1,1,3,1
2,8,7,6,6,16,10,16,10,0,2,2,2,2,0,0,20,0,2,0,0,0,0,0,0,0,0,2,4,1,1
2,7,7,3,3,1,7,42,46,2,1,2,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,4,3,2
2,8,3,2,8,7,2,8,15,1,1,2,2,0,0,1,31,2,1,0,0,0,0,2,0,0,1,2,3,1,1
2,40,24,3,3,1,24,52,40,8,1,2,1,1,0,0,30,2,1,0,0,0,0,1,2,1,0,1,2,2,4
2,52,24,4,24,8,4,16,52,40,1,2,1,1,0,0,30,2,1,0,0,0,0,1,2,1,0,1,1,3,3
2,16,12,7,16,12,7,24,12,42,1,2,2,2,0,0,21,0,2,0,0,0,0,2,0,0,0,2,4,2,2
2,52,3,1,1,8,52,42,3,4,2,1,2,1,0,0,27,2,1,0,0,0,0,2,0,0,0,2,1,1,2
2,7,6,4,4,1,6,40,46,1,1,2,1,1,0,0,7,2,1,0,0,0,0,0,0,0,0,1,2,3,4
2,24,12,2,12,6,2,6,24,52,1,2,2,1,0,0,28,2,1,0,0,0,0,2,0,0,0,2,3,4,3
2,12,3,1,1,24,15,1,15,1,2,2,2,1,0,0,27,2,1,0,0,0,0,2,0,0,1,2,2,2,1
2,8,6,3,3,16,15,1,15,1,2,2,2,2,0,0,26,0,2,0,0,0,0,2,0,0,1,2,4,1,4
2,16,7,3,3,24,16,12,7,6,2,1,1,1,0,0,26,2,1,0,0,0,0,2,0,0,0,1,1,2,2
2,42,4,3,42,24,4,1,15,1,1,2,2,1,0,0,33,2,1,0,0,0,0,2,0,0,1,2,1,3,3
2,50,42,12,42,24,12,16,50,6,1,2,1,2,0,0,7,1,2,0,0,0,0,1,2,1,0,1,3,1,2
2,7,6,2,2,16,6,3,7,24,2,1,2,1,0,0,5,2,1,0,0,0,0,1,0,0,0,2,4,2,1
2,40,8,3,40,24,3,42,8,1,1,2,1,0,0,0,33,0,0,2,0,0,0,1,0,0,0,1,2,1,2
2,7,7,4,4,16,7,6,15,1,2,1,2,1,0,0,7,2,1,0,0,0,0,2,0,0,1,2,4,2,3
2,8,8,4,4,16,8,3,46,1,2,1,1,2,0,0,7,1,2,0,0,0,0,1,0,0,2,1,2,3,4
2,6,3,2,3,24,2,2,15,0,2,0,2,2,0,0,6,1,2,0,0,0,0,0,0,0,0,2,4,3,2
2,12,3,3,12,6,3,12,15,1,1,2,2,1,0,0,27,2,1,0,0,0,0,2,0,0,1,2,4,1,4
2,42,40,16,16,8,40,52,42,7,1,2,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,1,2,4
2,52,24,2,24,16,2,8,52,16,1,2,1,1,0,0,28,2,1,0,0,0,0,2,1,0,0,1,1,4,4
2,8,4,2,2,16,8,6,15,1,2,1,2,0,0,0,7,0,0,0,0,0,0,2,0,0,1,2,2,4,1
2,50,6,4,46,1,46,1,46,1,1,1,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,3,3,4
2,12,8,4,4,16,8,7,46,1,2,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,4,1,3
2,12,6,4,4,16,10,16,10,0,2,2,2,1,0,0,28,2,1,0,0,0,0,0,0,0,0,2,4,1,4
2,52,40,8,8,3,46,1,46,1,1,1,1,2,0,0,27,0,1,0,0,0,0,1,0,0,2,1,1,2,2
2,16,2,2,16,7,2,7,15,1,1,2,2,1,0,0,27,2,1,0,0,0,0,2,0,0,1,2,2,2,1
2,8,7,3,3,24,15,1,15,1,2,2,2,0,0,0,6,0,0,0,0,0,0,2,0,0,1,2,4,2,3
2,24,6,4,4,2,6,7,24,6,1,2,1,2,0,0,7,1,2,0,0,0,0,1,0,0,0,1,1,4,3
2,40,8,6,46,1,46,1,46,1,1,1,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,2,3,2
2,6,2,1,1,24,10,6,10,0,2,2,2,1,0,0,29,2,1,0,0,0,0,0,0,0,0,2,3,1,1
2,24,8,6,8,7,6,1,46,1,1,1,1,1,0,0,3,2,1,0,0,0,0,0,0,0,0,1,3,4,2
2,12,8,8,8,24,8,7,46,1,2,1,1,2,0,0,21,1,2,0,0,0,0,1,0,0,2,1,2,2,1
2,42,24,6,6,2,46,1,46,1,1,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,1,4,3
2,16,4,2,2,1,4,7,16,8,1,2,1,2,0,0,29,0,1,0,0,0,0,2,0,0,0,1,4,4,1
2,16,7,6,6,24,7,6,16,8,2,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,4,2,1
2,12,6,3,3,1,46,1,46,1,1,1,1,2,0,0,6,1,2,0,0,0,0,1,0,0,2,1,2,1,4
2,50,2,1,1,12,2,1,50,42,2,1,1,1,0,0,26,2,1,0,0,0,0,1,2,1,0,1,3,3,4
2,7,7,4,4,8,15,1,15,1,2,2,2,2,0,0,7,1,2,0,0,0,0,2,0,0,1,2,1,3,4
2,16,4,1,16,7,1,3,15,1,1,2,2,1,0,0,7,2,1,0,0,0,0,2,0,0,1,2,1,3,2
2,6,3,1,10,12,10,1,10,1,2,2,2,1,0,0,30,2,1,0,0,0,0,0,0,0,0,2,2,4,4
2,40,12,6,6,2,12,50,46,3,1,2,1,2,0,0,27,0,2,0,0,0,0,1,0,0,2,1,2,4,2
2,16,3,3,16,8,3,1,46,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,4,3
2,12,6,4,4,16,12,8,15,1,2,1,2,1,0,0,7,2,1,0,0,0,0,1,2,0,1,2,2,4,3
2,50,7,2,2,16,7,2,50,1,2,1,1,2,0,0,26,0,0,1,0,0,0,1,0,0,0,1,3,3,3
2,40,3,2,2,42,3,2,46,1,2,1,1,1,0,0,31,2,1,0,0,0,0,1,0,0,2,1,2,3,3
2,50,7,4,4,8,7,6,46,1,2,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,2,1,3,2,4
2,24,4,1,24,7,46,1,46,1,1,1,1,1,0,0,31,2,1,0,0,0,0,1,0,0,2,1,1,4,4
2,16,12,8,8,24,46,7,46,1,2,1,1,1,0,0,21,2,1,0,0,0,0,1,0,0,2,1,1,2,2
2,50,24,8,24,16,8,1,46,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,4,2
2,8,8,4,4,24,15,1,15,1,2,2,2,2,0,0,27,0,1,0,0,0,0,2,0,0,1,2,4,3,4
2,3,2,1,1,24,10,6,10,0,2,2,2,1,0,0,29,2,1,0,0,0,0,0,0,0,0,2,1,2,2
2,16,16,6,6,24,46,3,46,1,2,1,1,1,0,0,2,2,1,0,0,0,0,1,0,0,2,1,2,4,1
2,24,24,2,24,7,2,3,24,1,1,2,1,2,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,3,1
2,24,8,3,3,24,46,12,46,1,2,1,1,1,0,0,29,2,1,0,0,0,0,1,0,0,2,1,4,3,4
2,42,7,7,7,12,46,6,46,1,2,1,1,0,0,0,7,0,0,2,0,0,0,1,0,0,2,1,1,2,4
2,4,3,3,3,16,10,6,10,0,2,2,2,1,0,0,33,2,1,0,0,0,0,0,0,0,0,2,3,2,3
2,40,16,3,3,42,40,16,15,1,2,1,2,2,0,0,33,0,1,0,0,0,0,1,2,0,1,2,2,4,2
2,24,6,3,24,8,3,7,46,1,1,2,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,3,3,4
2,8,7,1,1,12,7,1,15,1,2,1,2,2,0,0,20,1,2,0,0,0,0,2,0,0,1,2,2,2,4
2,40,12,1,40,24,1,4,12,16,1,2,2,0,0,0,31,0,0,2,0,0,0,2,0,0,0,2,2,4,2
2,12,6,6,6,16,6,2,46,1,2,1,1,1,0,0,21,2,1,0,0,0,0,1,0,0,2,1,2,1,2
2,6,6,4,4,16,6,2,15,1,2,1,2,2,0,0,27,0,2,0,0,0,0,2,0,0,1,2,1,3,3
2,40,6,3,40,24,6,7,15,1,1,2,2,1,0,0,7,2,1,0,0,0,0,2,0,0,1,2,2,1,4
2,16,7,3,16,7,7,1,46,1,1,1,1,1,0,0,6,2,1,0,0,0,0,0,0,0,0,1,2,3,1
2,12,7,3,7,3,3,4,15,1,1,2,2,0,0,0,6,0,0,0,0,0,0,2,0,0,1,2,4,2,1
2,24,16,3,46,1,46,1,46,1,1,1,1,2,0,0,6,1,2,0,0,0,0,0,0,0,0,1,4,3,1
2,52,12,8,8,24,8,7,15,1,2,1,2,0,0,0,21,0,0,0,0,0,0,2,0,0,1,2,1,4,1
2,16,7,3,3,24,7,1,16,12,2,1,1,2,0,0,26,0,2,0,0,0,0,2,0,0,0,1,2,1,1
2,8,7,3,10,8,10,1,10,1,2,2,2,2,0,0,26,1,2,0,0,0,0,0,0,0,0,2,1,4,1
2,52,50,16,16,7,46,1,46,1,1,1,1,2,0,0,23,1,2,0,0,0,0,1,0,0,2,1,1,3,1
2,8,6,2,2,24,6,2,46,1,2,1,1,2,0,0,25,1,2,0,0,0,0,1,0,0,2,1,2,1,1
2,3,2,1,2,1,1,7,15,1,1,2,2,1,0,0,29,2,1,0,0,0,0,2,0,0,1,2,2,3,3
2,16,7,4,4,24,7,7,15,0,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,4,3
2,24,8,7,24,16,7,24,10,50,1,2,2,1,0,0,3,2,1,0,0,0,0,2,0,0,0,2,1,3,2
2,16,3,2,2,24,3,2,46,1,2,1,1,1,0,0,31,2,1,0,0,0,0,1,0,0,2,1,1,4,4
2,16,16,6,6,24,16,1,16,50,2,1,2,2,0,0,2,1,2,0,0,0,0,1,2,0,0,2,2,1,3
2,40,16,6,40,24,6,7,10,42,1,2,2,2,0,0,22,1,2,0,0,0,0,2,0,0,0,2,2,4,4
2,16,7,3,46,1,46,1,46,1,1,1,1,0,0,0,22,0,0,2,0,0,0,0,0,0,0,1,3,3,1
2,16,8,7,7,24,10,16,10,0,2,2,2,1,0,0,22,2,1,0,0,0,0,0,0,0,0,2,3,1,3
2,52,16,2,2,24,16,12,52,24,2,1,1,1,0,0,27,0,1,0,0,0,0,1,2,1,0,1,1,3,3
2,24,8,2,24,12,2,4,15,1,1,2,2,0,0,0,28,0,0,1,0,0,0,2,0,0,1,2,2,2,2
2,16,4,1,1,24,10,16,10,0,2,2,2,2,0,0,26,0,1,0,0,0,0,0,0,0,0,2,1,3,1
2,16,6,3,3,40,6,3,16,16,2,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,2,2,1,4
2,42,7,3,3,12,7,1,46,1,2,1,1,1,0,0,33,2,1,0,0,0,0,1,0,0,2,1,1,4,1
2,7,3,1,7,6,3,8,15,1,1,2,2,1,0,0,30,2,1,0,0,0,0,2,0,0,1,2,4,1,1
2,7,7,3,7,3,7,1,46,1,1,1,1,1,0,0,26,0,2,0,0,0,0,0,0,0,0,1,3,2,2
2,24,8,7,7,24,24,8,8,6,2,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,4,2,3
2,24,6,3,3,2,6,1,46,1,1,1,1,2,0,0,23,1,2,0,0,0,0,0,0,0,0,1,3,3,2
2,7,7,2,2,24,7,4,7,16,2,1,2,0,0,1,5,2,1,0,0,0,0,1,2,1,0,2,3,1,4
2,24,6,1,24,16,46,1,46,1,1,1,1,0,0,1,4,2,1,0,0,0,0,1,0,0,2,1,3,1,2
2,24,12,1,46,1,46,1,46,1,1,1,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,3,2,3
2,7,3,1,1,40,7,6,3,52,2,1,2,0,0,2,6,0,2,0,0,0,0,2,1,2,0,2,2,1,4
2,16,8,2,46,1,46,1,46,1,1,1,1,2,0,0,25,0,2,0,0,0,0,0,0,0,0,1,2,1,1
2,40,16,4,4,1,16,3,46,0,1,1,1,1,0,2,29,0,1,0,0,0,0,0,0,0,0,1,2,4,4
2,8,2,1,8,6,2,40,1,7,1,2,2,2,0,0,5,1,2,0,0,0,0,1,0,0,0,2,1,4,2
2,50,24,3,3,2,50,4,46,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,1,4
2,8,8,6,6,2,8,24,46,6,1,2,1,0,0,0,20,0,0,0,0,0,0,1,0,0,2,1,4,1,1
2,42,12,3,12,8,42,16,46,0,1,1,1,0,0,0,7,0,0,0,0,0,0,1,2,0,0,1,1,4,3
2,24,12,7,7,3,12,52,24,24,1,2,0,0,1,0,24,0,2,0,0,0,0,0,0,0,0,1,2,2,3
2,16,8,3,3,1,16,12,46,0,1,1,1,0,0,0,6,0,0,0,0,0,0,2,0,0,0,1,4,3,2
2,3,3,1,3,1,1,2,3,1,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,1,4
2,8,6,3,15,1,15,1,15,1,2,2,2,2,0,0,26,0,0,1,0,0,0,2,0,0,1,2,2,2,2
2,3,1,1,10,24,10,1,10,1,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,4,3
2,24,8,2,2,50,8,7,24,3,2,1,1,0,0,0,5,0,0,0,0,0,0,2,1,2,0,1,3,1,2
2,50,6,2,46,6,46,1,46,1,1,1,1,0,0,0,21,0,0,0,0,0,0,1,0,0,2,1,3,3,4
2,50,16,8,50,24,16,40,8,3,1,2,1,0,0,2,2,1,2,0,0,0,0,2,1,2,0,1,3,1,4
2,52,12,1,12,7,52,1,46,1,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,2,4
2,42,40,6,40,24,42,52,6,6,1,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,1,2,3
2,16,8,2,8,6,46,1,46,1,1,1,1,0,0,0,5,0,0,2,0,0,0,1,0,0,2,1,3,1,2
2,16,12,1,46,2,46,1,46,1,1,1,1,1,0,0,23,0,2,0,0,0,0,1,0,0,2,1,2,2,1
2,24,16,8,46,24,46,1,46,1,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,1,1,4,3
2,52,8,2,52,24,8,12,2,4,1,2,2,0,0,0,5,0,0,0,0,0,0,1,2,0,0,2,1,4,3
2,12,6,1,15,1,15,1,15,1,2,2,2,0,1,0,21,2,1,0,0,0,0,2,0,0,1,2,4,4,1
2,12,3,2,10,16,10,1,10,1,2,2,2,0,0,1,6,2,1,0,0,0,0,0,0,0,0,2,2,4,1
2,24,8,7,7,42,10,52,10,0,2,2,2,1,0,0,3,0,2,0,0,0,0,2,0,0,0,2,2,3,1
2,12,2,1,1,7,15,1,15,1,2,2,2,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,4,2,1
2,7,6,4,4,8,15,1,15,1,2,2,2,1,0,0,27,2,1,0,0,0,0,2,0,0,1,2,3,4,4
2,8,6,2,2,16,15,1,15,1,2,2,2,2,0,0,25,0,2,0,0,0,0,2,0,0,1,2,3,4,4
2,16,8,1,8,7,16,1,46,1,1,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,3,3,4
2,52,16,1,16,8,52,1,46,1,1,1,1,2,0,0,26,1,2,0,0,0,0,0,0,0,0,1,1,4,4
2,24,16,2,2,1,16,24,24,12,1,2,1,0,0,0,5,0,0,0,0,0,0,2,1,0,0,1,3,1,4
2,24,8,2,8,6,24,1,46,1,1,1,1,2,0,0,28,0,1,0,0,0,0,0,0,0,0,1,2,1,2
2,12,7,7,7,16,7,6,12,3,2,1,1,2,0,0,1,0,2,0,0,0,0,2,0,0,0,1,4,3,1
2,24,6,2,6,1,24,50,2,8,1,2,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,4,4,2
2,50,40,12,10,6,10,1,10,1,2,2,2,2,0,0,28,1,2,0,0,0,0,1,0,0,0,2,3,2,2
2,42,24,12,46,1,46,1,46,1,1,1,1,2,0,0,24,0,2,0,0,0,0,0,0,0,0,1,1,2,2
2,16,2,1,15,1,15,1,15,1,2,2,2,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,2,4,1
2,16,8,2,15,1,15,1,15,1,2,2,2,2,0,0,5,0,2,0,0,0,0,2,0,0,1,2,2,3,4
2,52,7,2,2,1,52,8,46,0,1,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,1,4,3
2,16,1,1,16,3,1,16,1,24,1,2,2,2,0,0,26,1,2,0,0,0,0,0,0,0,0,2,1,3,1
2,24,16,3,24,4,16,1,46,1,1,1,1,2,0,0,29,0,2,0,0,0,0,0,0,0,0,1,4,1,4
2,24,7,4,24,7,4,16,7,24,1,2,2,2,0,0,7,1,2,0,0,0,0,2,1,0,0,2,3,1,4
