idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
543,1,7,4,3,16,12,2,7,1,15,1,15,1,2,2,2,1,0,0,7,26,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,9,6,12,0,0,0,0,0,0,4,3,2,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0
557,1,16,2,1,42,16,4,2,4,15,1,15,1,2,2,2,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,12,6,12,7,0,0,0,0,0,0,2,1,3,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,1,5,0
569,2,12,6,3,40,24,2,3,24,15,1,15,1,2,2,2,2,0,0,6,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,12,9,14,0,0,0,0,0,0,4,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
570,1,3,3,1,40,24,4,10,1,10,1,10,1,2,2,2,0,0,1,30,30,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,14,12,15,1,1,0,0,0,0,2,4,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
573,2,3,3,2,16,6,2,10,6,10,1,10,1,2,2,2,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,20,15,21,1,1,0,0,0,0,2,3,4,3,3,2,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0
609,1,24,6,2,40,16,3,6,16,15,1,15,1,2,2,2,1,0,0,25,28,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,1,3,4,0,0,0,0,0,0,1,3,3,2,4,4,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0
611,1,16,8,2,12,1,1,8,12,15,1,15,1,2,2,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,4,5,5,0,0,0,0,0,0,3,2,4,4,1,3,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0
617,1,12,3,2,24,8,2,3,8,10,24,10,0,2,2,2,1,0,0,26,28,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,13,11,16,1,2,0,0,0,0,2,4,2,4,1,4,4,1,0,4,0,0,0,0,0,0,0,0,1,2,0
623,1,7,3,3,24,8,6,3,6,10,8,10,0,2,2,2,1,0,0,26,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,19,18,20,1,2,0,0,0,0,1,1,3,4,1,4,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0
627,2,8,7,6,16,16,3,6,16,10,16,10,0,2,2,2,2,0,0,20,28,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,3,1,2,0,0,0,0,4,1,1,3,4,4,1,3,0,4,0,0,0,0,0,0,0,0,1,2,0
632,1,8,3,1,24,24,12,8,12,15,1,15,1,2,2,2,1,0,0,30,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,15,5,16,0,0,0,0,0,0,1,4,4,1,2,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
644,2,12,3,1,24,16,12,1,24,15,1,15,1,2,2,2,1,0,0,27,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,13,10,14,0,0,0,0,0,0,2,2,1,3,2,4,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0
646,2,8,6,3,42,16,2,3,16,15,1,15,1,2,2,2,2,0,0,26,32,0,2,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,2,1,11,14,11,17,0,0,0,0,0,0,4,1,4,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0
647,1,8,2,1,24,16,7,10,1,10,1,10,1,2,2,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,17,11,18,1,1,0,0,0,0,1,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
649,1,16,6,4,24,24,7,16,24,15,1,15,1,2,2,2,1,0,0,27,23,0,1,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,2,1,14,18,16,19,0,0,0,0,0,0,1,4,4,2,4,2,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0
651,1,3,2,1,52,16,7,10,1,10,1,10,1,2,2,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,20,17,21,1,1,0,0,0,0,3,1,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
658,1,4,2,1,50,7,6,10,1,10,1,10,1,2,2,2,1,0,0,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,7,6,8,1,1,0,0,0,0,4,3,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
662,1,2,2,1,16,16,16,1,1,15,1,15,1,2,2,2,1,0,0,29,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,3,2,4,0,0,0,0,0,0,4,3,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0
676,2,12,6,4,16,16,1,4,16,10,16,10,0,2,2,2,1,0,0,28,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,21,13,22,14,1,2,0,0,0,0,4,1,4,1,4,3,4,1,0,4,0,0,0,0,0,0,0,0,1,1,0
678,1,52,6,3,24,7,7,6,7,15,1,15,1,2,2,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,25,17,0,1,0,0,0,0,0,0,1,3,2,1,2,4,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0
680,1,4,3,3,24,16,8,3,8,15,1,15,1,2,2,2,1,0,0,33,25,0,1,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,2,1,3,1,5,2,0,0,0,0,0,0,4,2,4,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0
683,2,8,7,3,42,24,1,3,24,15,1,15,1,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,6,6,7,0,0,0,0,0,0,4,2,3,1,4,2,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0
686,1,12,7,1,40,16,1,12,16,15,1,15,1,2,2,2,0,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,8,11,9,0,0,0,0,0,0,2,3,2,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0
688,1,4,3,2,16,8,2,10,1,10,1,10,1,2,2,2,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,9,12,10,1,1,0,0,0,0,3,1,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
689,2,6,2,1,24,7,6,1,24,10,6,10,0,2,2,2,1,0,0,29,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,10,13,11,1,2,0,0,0,0,3,1,1,2,1,4,1,2,0,4,0,0,0,0,0,0,0,0,1,1,0
697,1,6,3,1,42,7,4,1,4,10,7,10,0,2,2,2,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,1,1,2,0,0,0,0,1,3,1,1,3,4,1,4,0,3,0,0,0,0,0,0,0,0,1,2,0
704,2,7,7,4,8,3,2,4,8,15,1,15,1,2,2,2,2,0,0,7,31,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,16,6,16,8,0,0,0,0,0,0,1,3,4,4,2,2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0
708,2,6,3,1,12,8,8,10,12,10,1,10,1,2,2,2,1,0,0,30,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,11,21,12,1,1,0,0,0,0,2,4,4,4,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0
711,1,3,2,1,16,8,4,10,1,10,1,10,1,2,2,2,0,0,0,35,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,17,25,18,1,1,0,0,0,0,1,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
716,1,4,1,1,52,8,8,1,8,10,8,10,0,2,2,2,2,0,0,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,3,6,1,2,0,0,0,0,4,2,1,1,2,4,1,4,0,2,0,0,0,0,0,0,0,0,1,1,0
720,1,50,16,7,24,8,2,16,24,10,8,10,0,2,2,2,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,6,12,7,1,2,0,0,0,0,3,3,3,2,3,1,3,2,0,3,0,0,0,0,0,0,0,0,1,1,0
722,1,16,3,1,50,24,16,16,24,15,1,15,1,2,2,2,1,0,0,26,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,7,14,8,0,0,0,0,0,0,4,2,4,3,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0
729,2,8,8,4,24,16,1,4,24,15,1,15,1,2,2,2,2,0,0,27,25,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,20,15,22,16,0,0,0,0,0,0,4,3,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0
731,2,3,2,1,24,16,6,1,24,10,6,10,0,2,2,2,1,0,0,29,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,26,16,27,17,1,2,0,0,0,0,1,2,2,1,4,3,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0
734,1,16,6,1,7,4,2,6,7,10,2,10,0,2,2,2,2,0,0,22,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,5,3,1,2,0,0,0,0,1,1,3,2,3,4,1,2,0,4,0,0,0,0,0,0,0,0,1,1,0
740,2,4,3,3,16,7,6,3,16,10,6,10,0,2,2,2,1,0,0,33,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,8,17,9,1,2,0,0,0,0,3,2,3,3,2,3,3,3,0,3,0,0,0,0,0,0,0,0,1,1,0
743,1,8,3,1,16,16,1,8,16,15,1,15,1,2,2,2,1,0,0,24,26,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,22,11,22,14,0,0,0,0,0,0,3,1,3,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0
745,1,8,3,1,40,16,8,8,16,10,8,10,0,2,2,2,2,0,0,26,29,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,2,1,2,0,0,0,0,3,3,4,2,2,4,3,2,0,4,0,0,0,0,0,0,0,0,1,1,0
749,1,24,24,8,40,16,7,24,40,10,16,10,0,2,2,2,2,0,0,23,27,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,10,3,12,1,2,0,0,0,0,2,4,4,2,1,2,4,2,0,1,0,0,0,0,0,0,0,0,1,1,0
755,1,6,2,1,7,7,2,6,7,10,2,10,0,2,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,20,9,21,1,2,0,0,0,0,4,3,1,1,3,2,4,3,0,2,0,0,0,0,0,0,0,0,1,1,0
765,1,7,3,2,24,8,8,2,1,15,1,15,1,2,2,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,7,6,7,7,0,0,0,0,0,0,4,1,3,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0
766,2,8,7,3,8,2,1,10,8,10,1,10,1,2,2,2,2,0,0,26,25,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,7,7,9,1,1,0,0,0,0,1,4,1,4,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0
773,1,52,3,1,12,7,3,3,7,15,1,15,1,2,2,2,0,0,0,31,21,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,18,14,19,0,0,0,0,0,0,1,1,1,4,4,2,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
778,1,8,1,1,42,12,2,10,1,10,1,10,1,2,2,2,1,0,0,24,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,1,1,1,0,0,0,0,3,3,4,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
784,1,24,4,2,42,16,16,24,42,15,1,15,1,2,2,2,1,0,0,28,29,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,7,12,7,15,0,0,0,0,0,0,2,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0
785,2,16,8,7,24,16,16,7,24,10,16,10,0,2,2,2,1,0,0,22,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,15,8,16,1,2,0,0,0,0,3,1,3,3,4,1,3,3,0,4,0,0,0,0,0,0,0,0,1,1,0
786,1,6,2,1,16,7,4,10,1,10,1,10,1,2,2,2,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,16,8,17,1,1,0,0,0,0,4,1,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
791,2,16,4,1,24,16,2,1,24,10,16,10,0,2,2,2,2,0,0,26,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,18,22,19,1,2,0,0,0,0,1,3,1,2,2,4,1,2,0,2,0,0,0,0,0,0,0,0,1,2,0
799,1,42,3,1,6,3,2,3,6,10,2,10,0,2,2,2,1,0,0,30,26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,4,13,5,1,2,0,0,0,0,1,2,2,3,3,1,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0
816,1,7,3,3,50,40,16,3,50,3,16,15,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,4,8,5,0,0,0,0,0,0,3,4,1,3,2,1,4,3,1,1,0,0,0,0,0,0,0,0,1,1,0
830,2,8,6,3,50,16,2,15,1,15,1,15,1,2,2,2,2,0,0,26,27,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,2,9,3,0,0,0,0,0,0,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
832,2,3,1,1,24,6,3,10,24,10,1,10,1,2,2,2,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,8,9,9,1,1,0,0,0,0,1,4,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
834,1,7,4,3,52,6,1,10,1,10,1,10,1,2,2,2,1,0,0,7,25,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,9,16,12,1,1,0,0,0,0,4,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
839,1,16,8,6,7,3,1,10,1,10,1,10,1,2,2,2,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,16,0,1,1,1,0,0,0,0,4,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
852,2,12,6,1,40,24,16,15,1,15,1,15,1,2,2,2,0,1,0,21,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,4,6,5,0,0,0,0,0,0,4,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
854,2,12,3,2,24,16,6,10,16,10,1,10,1,2,2,2,0,0,1,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,9,8,10,1,1,0,0,0,0,2,4,1,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
856,2,24,8,7,52,42,3,7,42,10,52,10,0,2,2,2,1,0,0,3,28,0,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,3,1,2,0,0,0,0,2,3,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0
858,2,12,2,1,7,2,1,1,7,15,1,15,1,2,2,2,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,3,5,4,0,0,0,0,0,0,4,2,1,4,4,2,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0
859,1,16,6,3,52,16,7,6,7,15,1,15,1,2,2,2,1,0,0,28,22,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,4,6,5,0,0,0,0,0,0,2,1,2,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0
860,2,7,6,4,24,8,6,4,8,15,1,15,1,2,2,2,1,0,0,27,23,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,5,7,6,0,0,0,0,0,0,3,4,4,1,3,1,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0
861,1,16,16,7,8,3,2,7,8,15,1,15,1,2,2,2,0,0,0,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,7,6,7,7,0,0,0,0,0,0,3,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
862,2,8,6,2,52,16,2,2,16,15,1,15,1,2,2,2,2,0,0,25,26,0,2,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,2,1,7,7,7,10,0,0,0,0,0,0,3,4,4,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0
863,1,40,16,8,52,16,4,8,16,10,52,10,0,2,2,2,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,7,10,7,12,1,2,0,0,0,0,2,4,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0
865,1,6,4,4,16,12,7,4,7,15,1,15,1,2,2,2,1,0,0,27,23,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,12,8,16,0,0,0,0,0,0,4,3,4,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0
869,1,6,3,2,16,4,3,2,3,15,1,15,1,2,2,2,0,0,0,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,17,13,18,0,0,0,0,0,0,1,3,1,4,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
872,1,16,2,2,4,3,3,2,3,15,1,15,1,2,2,2,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,4,1,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0
876,1,7,6,1,12,8,2,1,2,7,8,15,0,2,2,2,2,0,0,4,25,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,5,0,0,0,0,0,0,3,1,4,2,1,1,4,1,3,1,0,0,0,0,0,0,0,0,1,1,0
877,2,50,40,12,8,7,6,10,6,10,1,10,1,2,2,2,2,0,0,28,20,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,5,0,8,1,1,0,0,0,0,3,2,2,2,4,4,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0
882,2,16,2,1,52,24,7,15,1,15,1,15,1,2,2,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,5,2,5,3,0,0,0,0,0,0,2,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
883,1,7,3,2,42,8,7,3,7,10,8,10,0,2,2,2,1,0,0,31,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,5,3,6,5,1,2,0,0,0,0,3,2,2,1,2,4,2,4,0,2,0,0,0,0,0,0,0,0,2,1,0
884,2,16,8,2,24,16,4,15,1,15,1,15,1,2,2,2,2,0,0,5,29,0,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,2,1,6,5,6,8,0,0,0,0,0,0,2,3,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
885,1,16,7,3,40,6,1,3,6,10,40,10,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,6,8,6,10,1,2,0,0,0,0,4,3,2,2,3,4,2,3,0,2,0,0,0,0,0,0,0,0,2,2,0
888,1,24,16,6,52,12,4,6,12,24,52,15,0,2,2,2,1,0,0,25,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,12,10,13,12,0,0,0,0,0,0,4,4,3,1,2,4,3,2,4,1,0,0,0,0,0,0,0,0,2,1,0
911,1,12,7,3,16,7,3,12,16,10,7,10,0,2,2,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,2,1,2,0,0,0,0,2,4,3,1,3,4,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0
913,1,7,1,1,6,3,2,10,1,10,1,10,1,2,2,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,4,4,1,1,0,0,0,0,2,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
917,1,16,4,3,24,24,8,16,24,10,8,10,0,2,2,2,0,0,1,28,23,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,8,8,9,10,1,2,0,0,0,0,1,4,1,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,2,1,0
921,1,16,7,2,24,16,16,7,16,10,16,10,0,2,2,2,2,0,0,5,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,14,14,14,17,1,2,0,0,0,0,2,1,3,4,4,3,1,3,0,4,0,0,0,0,0,0,0,0,2,1,0
926,2,6,6,4,52,12,7,4,12,15,1,15,1,2,2,2,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,19,20,19,21,0,0,0,0,0,0,4,2,3,1,4,4,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0
929,1,24,1,1,50,16,3,10,1,10,1,10,1,2,2,2,0,0,1,27,28,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,23,22,27,1,1,0,0,0,0,1,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
935,1,8,6,2,16,12,7,8,12,10,7,10,0,2,2,2,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,9,7,10,1,2,0,0,0,0,1,3,2,3,2,3,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0
941,2,7,3,2,50,24,24,15,1,15,1,15,1,2,2,2,2,0,1,31,24,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,26,16,2,1,0,0,0,0,0,0,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
948,1,12,4,2,42,40,1,4,40,10,42,10,0,2,2,2,1,0,0,32,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,15,9,16,11,1,2,0,0,0,0,4,3,3,1,2,3,3,2,0,1,0,0,0,0,0,0,0,0,2,1,0
954,1,6,3,2,50,16,16,3,16,6,16,15,0,2,2,2,0,0,1,26,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,21,23,22,25,0,0,0,0,0,0,2,2,1,3,4,2,2,4,2,2,0,0,0,0,0,0,0,0,2,1,0
955,2,7,7,3,50,42,2,15,1,15,1,15,1,2,2,2,0,0,2,6,32,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,21,25,0,2,0,0,0,0,0,0,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
980,1,4,3,2,16,8,7,2,7,3,8,15,50,2,2,2,0,0,0,38,22,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,9,17,10,0,0,0,0,1,0,3,3,3,1,1,4,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0
982,1,7,2,1,8,3,1,10,50,10,50,15,50,2,2,2,0,0,0,5,26,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,11,18,12,1,1,0,0,1,0,4,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,1,2,1,1,50,24,12,10,50,10,50,15,50,2,2,2,1,0,0,33,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,13,20,14,1,1,0,0,1,0,1,1,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
